"id, name, release year, developer, publisher, img_url, src_url, genres, description"
1011,The 7th Guest[4],1994,[Trilobyte],[Trilobyte],https://en.wikipedia.org/wiki/File:The_7th_Guest_-_cover.jpg,[https://en.wikipedia.org/wiki/The_7th_Guest],puzzle adventure,"The 7th Guest is an interactive movie puzzle adventure game, produced by Trilobyte and originally released by Virgin Interactive Entertainment in April 1993. It is one of the first computer video games to be released only on CD-ROM. The 7th Guest is a horror story told from the unfolding perspective of the player, as an amnesiac. The game received a great amount of press attention for making live action video clips a core part of its gameplay, for its unprecedented amount of pre-rendered 3D graphics, and for its adult content. In addition, the game was very successful, with over two million copies sold, and is widely regarded as a killer app that accelerated the sales of CD-ROM drives. The 7th Guest has subsequently been re-released on Apple's app store for various systems such as the Mac. Bill Gates called The 7th Guest ""the new standard in interactive entertainment"".The game has since been ported in various formats to different systems, with Trilobyte mentioning the potential for a third entry in the series.  "
1012,9: The Last Resort,1996,[Tribeca Interactive],[Tribeca Interactive],https://en.wikipedia.org/wiki/File:9_-_The_Last_Resort_Coverart.png,[https://en.wikipedia.org/wiki/9:_The_Last_Resort],Adventure game,"9: The Last Resort is a 1996 adventure computer game developed by Tribeca Interactive. The game was produced by Robert De Niro and Jane Rosenthal, and sported a cast of voice-artists including Cher, James Belushi, Christopher Reeve, and Steven Tyler & Joe Perry of Aerosmith.  It also includes the visual style and artwork of Mark Ryden. It was developed for the Windows and the Mac OS platforms.  "
1013,A-10 Attack!,1995,[Parsoft Interactive],[Parsoft Interactive],https://en.wikipedia.org/wiki/File:A-10_Attack!_cover_art.jpg,[https://en.wikipedia.org/wiki/A-10_Attack!],Combat flight simulator,"A-10 Attack! is a combat flight simulator for the Apple Macintosh computer released by Parsoft Interactive in 1995. The game features an A-10 Thunderbolt II aircraft that takes part in a variety of missions in West Germany during a hypothetical limited conventional attack by the Warsaw Pact. A-10 boasted one of the most detailed flight models of any game of its era, a physics model that extended to solid-body interactions with the ground and complete aerodynamics for every object in the game, including ordnance. Macworld rated it ""Best Flight Simulator"" in a review of Mac simulations.The game was followed by a sequel named A-10 Cuba!, originally as a stand-alone game on the Mac and  Windows-based PC's, but later re-released on the Mac as a plug-in module for the original game. The Mac OS versions were produced by Parsoft, while the PC version of Cuba was a joint production with Activision. This partnership was renewed for Parsoft's final release, Fighter Squadron: The Screamin' Demons Over Europe."
1014,A-10 Cuba!,1996,[Parsoft Interactive],[Parsoft Interactive],https://en.wikipedia.org/wiki/File:A-10_Cuba!_Coverart.png,[https://en.wikipedia.org/wiki/A-10_Cuba!],Flight simulator,"A-10 Cuba! is a flight simulator computer game developed by Parsoft Interactive and published by Activision in 1996 for Windows and Mac. The game was a sequel to the Mac-exclusive A-10 Attack!. A third game in the series, titled A-10 Gulf!, was slated for release in 1997 but later cancelled."
1016,Absolute Zero,1995,[Domark],[Domark],https://en.wikipedia.org/wiki/File:Absolute_Zero_Coverart.jpg,[https://en.wikipedia.org/wiki/Absolute_Zero_(video_game)],First-person shooter,"Absolute Zero is a 1995 science-fiction flight sim first-person shooter, with action taking place over 30 missions in three different locations. It was developed and published for MS-DOS and Macintosh by Domark. In some regions, it was published by Spectrum Holobyte. A 3DO Interactive Multiplayer version was planned but never released."
1017,Abuse,1996,[Crack Dot Com],[Crack Dot Com],https://en.wikipedia.org/wiki/File:Abuse_Coverart.png,[https://en.wikipedia.org/wiki/Abuse_(video_game)],Run and gun,"Abuse is a run and gun video game developed by Crack dot Com and published by Electronic Arts in North America and Origin Systems in Europe. It was released on February 29, 1996 for MS-DOS. A Mac OS port of the game was published by Bungie and released on March 5, 1997. The game's source code, along with some of the shareware content, has been in the public domain since the late 1990s and has been ported to Linux and many other platforms."
1018,Actua Soccer (VR Soccer),1996,[Gremlin Interactive],[Gremlin Interactive],https://en.wikipedia.org/wiki/File:Actua_Soccer_DOS_Cover.jpg,[https://en.wikipedia.org/wiki/Actua_Soccer],n/a,"Actua Soccer (also known as VR Soccer) was a British football/soccer videogame of 1995, developed by Gremlin Interactive. It was the first title of the Actua Sports series. The game received a re-edition title Actua Soccer: Club Edition. This was the first football/soccer videogame to include a full 3D graphics engine. It was released in 1995 for Microsoft Windows, Macintosh, PlayStation and Sega Saturn platforms. For the animations of the players, 3 players of the club Sheffield Wednesday served as motion capture models.Actua Soccer contains only 44 national teams, each containing 22 players. However, in 1996 a new version containing clubs was released: Actua Soccer: Club Edition. It contained 20 Premier League teams from the 1996/1997 season. This videogame became a best seller in Europe, mainly in the United Kingdom."
1019,Adventure!,1988,[Epiboly Software],[Epiboly Software],n/a,[https://en.wikipedia.org/wiki/Adventure!],n/a,"Adventure! is a pulp action role-playing game originally printed by White Wolf Game Studio, the third and last book in the Trinity Universe line of games. The game, printed in black and white on pulp-like sepia paper to resemble a period piece, was conceived as a one-book game line, and was never supported by official supplements. Despite having a vocal fanbase, the Trinity Universe line was discontinued shortly after the game's publication; a d20 system version was released in 2004. In 2002, Adventure! won the Origins Award for Best Role-Playing Game of 2001. Onyx Path Publishing has recently acquired the rights to the Trinity Universe and has announced its intention to release a new edition of Adventure!"
1020,Afterlife,1996,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:Afterlife_cover.gif,[https://en.wikipedia.org/wiki/Afterlife_(video_game)],God game,"Afterlife is a god game released by LucasArts in July 1996 that places the player in the role of a semi-omnipotent being known as a Demiurge, with the job of creating a functional Heaven and Hell to reward or punish the citizens of the local planet. The player does not assign citizens to their various punishments and rewards since the game does this automatically. Instead, the player creates the infrastructure (roads, zones for the various sins/virtues, reincarnation centers) that allows the afterlife to function properly. Players are accountable for the job that they do because of their bosses, The Powers That Be, check in from time to time. The player also has the assistance of two advisors—Aria Goodhalo, an angel, and Jasper Wormsworth, a demon. Aria and Jasper provide warnings when things are going wrong with the afterlife, and offer tips on how to fix the problems. The game is very satirical, with various references to pop culture (such as a passing mention of a ""San Quentin Scarearantino"" or sending a Death Star to destroy buildings if the player cheats too much).  "
1021,Age of Empires,1997,[MacSoft],[MacSoft],https://en.wikipedia.org/wiki/File:Aoe_fuchs.png,[https://en.wikipedia.org/wiki/Age_of_Empires],Real-time strategy,"Age of Empires is a series of historical real-time strategy video games, originally developed by Ensemble Studios and published by Xbox Game Studios. The first game was Age of Empires, released in 1997. Eight total games within the series have been released. Age of Empires focused on events in Europe, Africa and Asia, spanning from the Stone Age to the Iron Age; the expansion game explored the formation and expansion of the Roman Empire. The sequel, Age of Empires II: The Age of Kings, was set in the Middle Ages, while its expansion focused partially on the Spanish conquest of Mexico. The subsequent three games of Age of Empires III explored the early modern period, when Europe was colonizing the Americas and several Asian nations were on the decline. The newest installment, Age of Empires Online, takes a different approach as a free-to-play online game utilizing Games for Windows Live. A spin-off game, Age of Mythology, was set in the same period as the original Age of Empires, but focused on mythological elements of Greek, Egyptian, and Norse mythology. A fourth main installment in the series, Age of Empires IV, is under development. The Age of Empires series has been a commercial success, selling over 25 million copies. Critics have credited part of the success of the series to its historical theme and fair play; the artificial intelligence (AI) players have fewer advantages than in many of the series' competitors."
1022,Age of Empires II: Gold Edition,1999,[MacSoft],[MacSoft],https://en.wikipedia.org/wiki/File:Age_of_Empires_II_-_The_Age_of_Kings_Coverart.png,[https://en.wikipedia.org/wiki/Age_of_Empires_II:_The_Age_of_Kings],Real-time strategy,"Age of Empires II: The Age of Kings is a real-time strategy video game developed by Ensemble Studios and published by Microsoft. Released in 1999 for Microsoft Windows and Macintosh, it is the second game in the Age of Empires series. The Age of Kings is set in the Middle Ages and contains thirteen playable civilizations."
1023,Age of Mythology,2002,[MacSoft],[MacSoft],https://en.wikipedia.org/wiki/File:Age_of_Mythology_Liner.jpg,[https://en.wikipedia.org/wiki/Age_of_Mythology],Real-time strategy,"Age of Mythology (AoM) is a real-time strategy video game developed by Ensemble Studios and published by Microsoft Game Studios. It was released on October 30, 2002 in North America and a week later in Europe.A spin-off from the Age of Empires series, Age of Mythology takes some of its inspiration from mythology and legends of the Greeks, Egyptians, and Norse, rather than from actual historical events. Many gameplay elements are similar to the Age of Empires series. Its campaign follows an Atlantean admiral, Arkantos, who is forced to travel through the lands of the game's three cultures, hunting for a cyclops who is in league with Poseidon against Atlantis.Age of Mythology was commercially successful, going platinum four months after its release after selling over one million units. In 2003, it was followed by an expansion pack, Age of Mythology: The Titans. On May 8, 2014, Age of Mythology: Extended Edition was released for Windows via Steam. This was followed by a second expansion pack, Age of Mythology: Tale of the Dragon, released on January 28, 2016."
1025,Airburst,2001,[Strange Flavour],[Strange Flavour],n/a,[https://en.wikipedia.org/wiki/Airburst],n/a,No description for this title
1026,Al Unser Jr. Arcade Racing,1995,[Kalisto],[Kalisto],https://en.wikipedia.org/wiki/File:Al_Unser_Jr_Arcade_Racing_PC_cover.jpg,[https://en.wikipedia.org/wiki/Al_Unser_Jr._Arcade_Racing],Racing,"Al Unser Jr. Arcade Racing is a racing computer video game for the Windows and Mac OS operating systems, released in 1995 by French publisher Mindscape and developed by its subsidiary, Mindscape Bordeaux."
1027,Alchemy,2001,[PopCap Games],[PopCap Games],n/a,[https://en.wikipedia.org/wiki/Alchemy_(game)],n/a,No description for this title
1028,Aleph One,2000,[Bungie],[Bungie],https://en.wikipedia.org/wiki/File:Maratrilogy.jpg,[https://en.wikipedia.org/wiki/Aleph_One_(game_engine)],First-person shooter,"Game engines are tools available for game designers to code and plan out a game quickly and easily without building one from the ground up. Whether they are 2D or 3D based, they offer tools to aid in asset creation and placement.   == Engines == Note: The following list is not exhaustive."
1029,Sid Meier's Alien Crossfire,2000,[Firaxis Games],[Firaxis Games],https://en.wikipedia.org/wiki/File:Alpha_Centauri_cover.jpg,[https://en.wikipedia.org/wiki/Sid_Meier%27s_Alien_Crossfire],4X/Turn-based strategy,"Sid Meier's Civilization: Beyond Earth is a turn-based strategy, 4X video game in the Civilization series developed by Firaxis Games, published by 2K Games and released for Microsoft Windows on October 24, 2014, the Mac App Store on November 27, 2014 and for Linux on December 18, 2014. A spiritual successor to Alpha Centauri, Beyond Earth shares much of that game's development team, as well as some concepts which were introduced in the 1999 title. The game's setting is unique to the Civilization series in that it takes place in the future, with mankind traveling through space and founding colonies on extraterrestrial planets after Earth becomes uninhabitable due to an undescribed disaster known as ""the Great Mistake"".An expansion pack, titled Rising Tide, was released on October 9, 2015."
1030,Aliens versus Predator,1999,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:AvP1.jpg,[https://en.wikipedia.org/wiki/Aliens_versus_Predator_(1999_video_game)],First-person shooter,"Aliens versus Predator is a 1999 science fiction first-person shooter video game developed by Rebellion Developments and published by Electronic Arts for Microsoft Windows and Mac OS X. It is a part of the Alien and Predator crossover franchise, Alien vs. Predator. A sequel, Aliens versus Predator 2, was developed by Monolith Productions and released by Sierra in 2001.  "
1031,Aliens versus Predator 2,2001,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Aliens_vs._Predator_2_Box_Cover.jpg,[https://en.wikipedia.org/wiki/Aliens_versus_Predator_2],First-person shooter,"Aliens Versus Predator 2 is a science fiction first-person shooter video game developed by Monolith Productions and published by Sierra On-Line for Microsoft Windows in October 2001, and for Mac OS X in July 2003. The game is a sequel to Aliens Versus Predator (1999); both games are based on the characters of the Alien and Predator media franchises as well as the Alien vs. Predator crossover series. It is set on the fictional planet LV-1201, which houses a vast series of ruins infested with Aliens that is routinely visited by a clan of Predators who hunt the creatures for sport. The game is played from a first-person perspective. In the single-player mode, players control one of three characters, each with their own abilities and individual story modes. An online multiplayer mode, which allows players to play as one of four teams in competitive modes, is no longer officially supported and requires a community developed patch to enable multiplayer. An expansion pack titled Aliens Versus Predator 2: Primal Hunt was released in 2002. A ""Gold Edition"" of Aliens Versus Predator 2 followed, combining both the original game and the expansion pack into a single package. There was never an Aliens versus Predator 3 nor any plans for a sequel, but in 2010 Rebellion Developments made a reboot simply titled Aliens vs. Predator."
1032,Allied General,1995,"[Strategic Simulations, Inc.]","[Strategic Simulations, Inc.]",https://en.wikipedia.org/wiki/File:AG_box_art_Gamershell.jpeg,[https://en.wikipedia.org/wiki/Allied_General],Turn-based computer wargame,"Allied General is a turn-based computer wargame set in World War II that features the Allied side of operations. It is a sequel to Panzer General. Players can progress through four campaigns as an Allied general against Axis forces controlled by the computer. In Germany, Allied General was titled Panzer General II, and Panzer General II was named Panzer General IIID.  "
1033,Alone in the Dark,1994,[Infogrames],[Infogrames],https://en.wikipedia.org/wiki/File:Alone_in_the_Dark_boxart.jpg,[https://en.wikipedia.org/wiki/Alone_in_the_Dark_(1992_video_game)],Survival horror,"Alone in the Dark is a survival horror video game designed by Frédérick Raynal and developed and published by Infogrames for the PC. Alone in the Dark was released for MS-DOS in 1992, ported for the 3DO by Krisalis in 1994, and ported for iOS by Atari in 2014. Set in 1920s Louisiana, the game challenges the player to guide the player character out of a haunted mansion, advancing by solving puzzles while either banishing, slaying, or eluding various ghosts and monsters. The player can collect and use weapons, manage a weight-based inventory system, and explore a partially nonlinear map. Alone in the Dark received critical acclaim upon its release, and is considered a breakthrough and influential title, as it was the first 3D survival horror game. Among the accolades which followed its release, Alone in the Dark received the European Computer Trade Show awards for Best Graphics and Most Original Game in 1993. In 2009, Empire included Alone in the Dark on their list of 100 greatest video games of all time. Alone in the Dark is considered a forefather of the survival horror genre, and its influence can be seen in the Resident Evil franchise. Alone in the Dark has also spawned four follow-up games as part of the series, as well as two films loosely based on them.  "
1034,Alone in the Dark 2,1996,[Infogrames],[Infogrames],https://en.wikipedia.org/wiki/File:Alone_in_the_Dark_2_Coverart.png,[https://en.wikipedia.org/wiki/Alone_in_the_Dark_2],Survival horror,"Alone in the Dark 2 is the 1993 sequel to 1992's survival horror video game Alone in the Dark developed and published by Infogrames as the second installment in the series. It was ported to the PC-98 and FM Towns in 1994 and to the 3DO Interactive Multiplayer in 1995 under the same name, and to the Sega Saturn and PlayStation in 1996 as Alone in the Dark: Jack is Back in Europe, and renamed as Alone in the Dark: One-Eyed Jack's Revenge in North America. A port of the game was planned for the 32X and announced at CES 1995, but was scrapped."
1035,Alone in the Dark 3,1996,[Infogrames],[Infogrames],https://en.wikipedia.org/wiki/File:Alone_in_the_Dark_3_cover.jpg,[https://en.wikipedia.org/wiki/Alone_in_the_Dark_3],Survival horror,Alone in the Dark 3 is the third installment of the Alone in the Dark survival horror video game series created by Infogrames. The video game was released for MS-DOS in 1994. It was ported to the PC-98 in 1995. Versions for Windows and Mac OS were also released in 1996 under the name of Alone in the Dark: Ghosts in Town.  
1036,Sid Meier's Alpha Centauri,1999,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:Alpha_Centauri_cover.jpg,[https://en.wikipedia.org/wiki/Sid_Meier%27s_Alpha_Centauri],4X/Turn-based strategy,"Sid Meier's Alpha Centauri is a 4X video game, considered a spiritual sequel to the Civilization series. Set in a science fiction depiction of the 22nd century, the game begins as seven competing ideological factions land on the planet Chiron (""Planet"") in the Alpha Centauri star system. As the game progresses, Planet's growing sentience becomes a formidable obstacle to the human colonists. Sid Meier, designer of Civilization, and Brian Reynolds, designer of Civilization II, developed Alpha Centauri after they left MicroProse to join with Jeff Briggs in creating a new video game developer: Firaxis Games. Electronic Arts released both Alpha Centauri and its expansion, Sid Meier's Alien Crossfire, in 1999. The following year, Aspyr Media ported both titles to Classic Mac OS while Loki Software ported them to Linux. Alpha Centauri features improvements on Civilization II's game engine, including simultaneous multiplay, social engineering, climate, customizable units, alien native life, additional diplomatic and spy options, additional ways to win, and greater mod-ability. Alien Crossfire introduces five new human and two non-human factions, as well as additional technologies, facilities, secret projects, native life, unit abilities, and a victory condition. The game received wide critical acclaim, being compared favorably to Civilization II. Critics praised its science fiction storyline (comparing the plot to works by Stanley Kubrick, Frank Herbert, Arthur C. Clarke, and Isaac Asimov), the in-game writing, the voice acting, the user-created custom units, and the depth of the technology tree. Alpha Centauri also won several awards for best game of the year and best strategy game of the year."
1037,Alter Ego,1986,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Alter-ego-front-cover.jpg,[https://en.wikipedia.org/wiki/Alter_Ego_(1986_video_game)],Role-playing video game/Life simulation,"Alter Ego is a role-playing video game released by Activision in 1986. It was created by Peter J. Favaro for the Commodore 64, MS-DOS, Apple II, and the Apple Macintosh. The game allows the user to make decisions for an imaginary person (being therefore the player's alter ego) and shows what possible consequences these decisions could have on that person. Alter Ego was available in both male and female versions, each using a different set of experiences."
1038,Alternate Reality: The City,1985,[DataSoft],[DataSoft],https://en.wikipedia.org/wiki/File:Alternate_Reality_-_The_City_Coverart.png,[https://en.wikipedia.org/wiki/Alternate_Reality:_The_City],Role-playing,"Alternate Reality: The City is a video game published by Datasoft, the first game in the Alternate Reality series. It was created by Philip Price, and was released in 1985. Gary Gilbertson created the music."
1039,Alternate Reality: The Dungeon,1987,[DataSoft],[DataSoft],https://en.wikipedia.org/wiki/File:Alternate_Reality_-_The_Dungeon_Coverart.png,[https://en.wikipedia.org/wiki/Alternate_Reality:_The_Dungeon],Role-playing,"Alternate Reality: The Dungeon is a video game published by Datasoft, the second game in the Alternate Reality series. It was created by Philip Price, and was released in 1987. Price was unable to complete The Dungeon which was finished by Ken Jordan and Dan Pinal. Gary Gilbertson created the music."
1040,The Amazon Trail,1994,[MECC],[MECC],https://en.wikipedia.org/wiki/File:AmazonCoverArt.jpg,[https://en.wikipedia.org/wiki/The_Amazon_Trail],Educational,"The Amazon Trail is an educational computer game created by MECC. It was inspired by the popularity of The Oregon Trail, featuring the areas surrounding the Amazon River and some of its tributaries. In this 2-D adventure, the player is asked to set out on a journey up the Amazon, hoping to make it to the lost Inca village of Vilcabamba. Along the way, the player learns about the people who live on and use the river for their survival. The Amazon Trail is known for being significantly more difficult than its predecessors in the franchise, such as The Oregon Trail. There are two sequels, Amazon Trail II and Amazon Trail 3rd Edition. It was released in 1993 for MS-DOS, 1994 for Windows 3.x and 1996 for Windows and Macintosh.  "
1041,Amazon Trail II,1996,[MECC],[MECC],https://en.wikipedia.org/wiki/File:Amazon_Trail_II_Cover_art.jpg,[https://en.wikipedia.org/wiki/Amazon_Trail_II],n/a,"Amazon Trail II is a simulation video game developed by The Adventure Company and published by MECC for the Macintosh and Windows. It was released in September 1996. The game is a spin-off of The Oregon Trail. It is the second video game in the Amazon Trail video game series, succeeding The Amazon Trail and preceding Amazon Trail 3rd Edition.It was included in a games bundle with the Quantex 5500, and in the Trail Mix Social Studies Bundle with The Oregon Trail 3rd Edition and MayaQuest: The Mystery Trail. The Quantex QP6/333 M-1c package also included the game in its software package."
1042,American McGee's Alice,2000,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:American_McGee_Alice_cover.png,[https://en.wikipedia.org/wiki/American_McGee%27s_Alice],Action-adventure,"American McGee's Alice is a 2000 third-person action-adventure video game developed by Rogue Entertainment under the direction of designer American McGee and published by Electronic Arts (EA). The game was originally released for personal computers running Microsoft Windows and Mac OS. Although a planned PlayStation 2 port was cancelled, the game was later released digitally for the PlayStation 3 and Xbox 360. The game's premise is based on the Lewis Carroll novels Alice's Adventures in Wonderland (1865) and Through the Looking-Glass (1871), but presents a gloomy, cruel and violent version of the setting. The game centers on the novels' protagonist Alice, whose parents are killed in a house fire years before the story of the game takes place. After several years of treatment in a psychiatric clinic, the emotionally traumatized Alice makes a mental retreat to Wonderland, which has been disfigured by her injured psyche. American McGee's Alice uses the id Tech 3 game engine, which was previously used in Quake III Arena and redesigned for this game by Ritual Entertainment. The game was met with positive critical reception, with reviewers commending the high artistic and technical quality of the level design, while criticizing the excessive linearity of the gameplay. As of July 22, 2010, American McGee's Alice has sold over 1.5 million copies. A sequel, Alice: Madness Returns, was released on June 14, 2011."
1043,The Ancient Art of War,1984,[Evryware],[Evryware],https://en.wikipedia.org/wiki/File:Ancient_Art_of_War_Cover.jpg,[https://en.wikipedia.org/wiki/The_Ancient_Art_of_War],Real-time strategy/Real-time tactics,"The Ancient Art of War is a computer game designed by Dave and Barry Murry, developed by Evryware, and originally published by Broderbund in 1984. It is generally recognized as one of the first real-time strategy or real-time tactics games."
1044,Angel Devoid: Face of the Enemy,1996,[Mindscape],[Mindscape],https://en.wikipedia.org/wiki/File:Angel_Devoid_-_Face_of_the_Enemy.jpg,[https://en.wikipedia.org/wiki/Angel_Devoid:_Face_of_the_Enemy],Adventure,"Angel Devoid: Face of the Enemy is a 1996 FMV based tech noir graphic adventure game developed by Electric Dreams Inc.  and released by Mindscape for MS-DOS and Mac OS. A Japanese language version of the game was released under the title DeathMask for Sega Saturn and PlayStation. This first-person video game is set in a dark, futuristic cyberpunk-influenced world. Most of the characters that can be interacted with are played by live video game actors superimposed over a digital scenery; the cast includes Joseph Pilato and Eric Anderson. The player character is a police detective, who wears the face of an infamous criminal terrorist named Angel Devoid. Wandering around the fictional Neo-City, the player meets Devoid's acquaintances and has to survive against death hazards, including Devoid's past adversaries.  "
1045,Another World (Out of This World)[8],1991,[Eric Chahi],[Eric Chahi],https://en.wikipedia.org/wiki/File:Another_World_Coverart.png,[https://en.wikipedia.org/wiki/Another_World_(video_game)],Cinematic platformer/action-adventure,"Another World, known as Out of This World in North America, is a 1991 cinematic platformer action-adventure game designed by Éric Chahi and published by Delphine Software. The game tells a story of Lester, a young scientist who, as a result of an experiment gone wrong, finds himself on a dangerous alien world where he is forced to fight for his survival. Another World was developed by Chahi alone over a period of about two years, with help with the soundtrack from Jean-François Freitas. Chahi developed his own game engine, completing all the game's art and animations in vector form to reduce memory use, with some use of rotoscoping to help plan out character movements. Both narratively and gameplay-wise, he wanted the game to be told with little to no language or user-interface elements. The game was originally developed for the Amiga and Atari ST but has since been widely ported to other contemporary systems, including home and portable consoles and mobile devices. Chahi has since overseen release of various anniversary releases of the game. Another World was innovative in its use of cinematic effects in both real-time and cutscenes, which earned the game praise among critics and commercial success. It also influenced a number of other video games and designers, inspiring such titles as Ico, Metal Gear Solid, Silent Hill, and Delphine's later Flashback.  "
1046,Apache Longbow,1995,[Digital Integration],[Digital Integration],https://en.wikipedia.org/wiki/File:Apache_Coverart.jpg,[https://en.wikipedia.org/wiki/Apache_Longbow_(video_game)],Shooter,No description for this title
1047,Apache Strike,1987,n/a,n/a,https://en.wikipedia.org/wiki/File:Apache_Strike_Coverart.png,[https://en.wikipedia.org/wiki/Apache_Strike],n/a,Apache Strike is a 3D helicopter game first released for the Macintosh in 1987.
1048,Apeiron,1995,[Ambrosia Software],[Ambrosia Software],https://en.wikipedia.org/wiki/File:Apeiron_icon.png,[https://en.wikipedia.org/wiki/Apeiron_(video_game)],Fixed shooter,"Apeiron is a Macintosh game developed and released as shareware by Ambrosia Software. An adaptation of the 1980 arcade game Centipede, it was first released on February 11, 1995.  In November 2004, a Mac OS X port was made available."
1049,Ares,2001,[Ambrosia Software],[Ambrosia Software],https://en.wikipedia.org/wiki/File:Ares_Logo.png,[https://en.wikipedia.org/wiki/Ares_(video_game)],Strategy,"Ares is a space strategy video game created by Nathan Lamont of Bigger Planet Software, and first released by Changeling Software in 1998. In 1999 the game was re-released as shareware by Ambrosia Software and released as open source software and freeware in 2008. The key feature of the game was its ability to zoom in and out smoothly; this allowed the player to switch between a close-up view, which emphasized space combat skills, and a strategic view of the entire map."
